27.0;17;5500000000.0;-74.64
27.0;19;5500000000.0;-75.45
27.0;20;5500000000.0;-74.75
28.8;1;5500000000.0;-66.83
28.8;2;5500000000.0;-65.32
28.8;8;5500000000.0;-65.65
28.8;17;5500000000.0;-65.93
28.8;19;5500000000.0;-66.02
28.8;20;5500000000.0;-65.90
30.6;1;5500000000.0;-69.77
30.6;2;5500000000.0;-71.00
30.6;8;5500000000.0;-71.70
30.6;17;5500000000.0;-69.25
30.6;19;5500000000.0;-69.90
30.6;20;5500000000.0;-70.57
32.4;1;5500000000.0;-73.72
32.4;2;5500000000.0;-71.91
32.4;8;5500000000.0;-71.26
32.4;17;5500000000.0;-74.09
32.4;19;5500000000.0;-73.56
32.4;20;5500000000.0;-72.13
34.2;1;5500000000.0;-70.42
34.2;2;5500000000.0;-69.92
34.2;8;5500000000.0;-69.13
34.2;17;5500000000.0;-69.67
34.2;19;5500000000.0;-70.56
34.2;20;5500000000.0;-69.59
36.0;1;5500000000.0;-78.87
36.0;2;5500000000.0;-88.46
36.0;8;5500000000.0;-83.76
36.0;17;5500000000.0;-91.62
36.0;19;5500000000.0;-80.01
36.0;20;5500000000.0;-81.14
37.8;1;5500000000.0;-75.56
37.8;2;5500000000.0;-72.29
37.8;8;5500000000.0;-72.44
37.8;17;5500000000.0;-71.30
37.8;19;5500000000.0;-73.84
37.8;20;5500000000.0;-73.78
39.6;1;5500000000.0;-70.17
39.6;2;5500000000.0;-77.88
39.6;8;5500000000.0;-74.47
39.6;17;5500000000.0;-72.11
39.6;19;5500000000.0;-73.33
39.6;20;5500000000.0;-73.69
41.4;1;5500000000.0;-79.74
41.4;2;5500000000.0;-75.31
41.4;8;5500000000.0;-78.70
41.4;17;5500000000.0;-79.96
41.4;19;5500000000.0;-86.14
41.4;20;5500000000.0;-79.55
43.2;1;5500000000.0;-72.48
43.2;2;5500000000.0;-69.37
43.2;8;5500000000.0;-70.05
43.2;17;5500000000.0;-68.15
43.2;19;5500000000.0;-71.24
43.2;20;5500000000.0;-70.75
45.0;1;5500000000.0;-72.37
45.0;2;5500000000.0;-70.86
45.0;8;5500000000.0;-71.86
45.0;17;5500000000.0;-72.21
45.0;19;5500000000.0;-72.33
45.0;20;5500000000.0;-71.63
46.8;1;5500000000.0;-82.17
46.8;2;5500000000.0;-74.67
46.8;8;5500000000.0;-78.23
46.8;17;5500000000.0;-78.93
46.8;19;5500000000.0;-91.35
46.8;20;5500000000.0;-79.34
48.6;1;5500000000.0;-74.08
48.6;2;5500000000.0;-69.66
48.6;8;5500000000.0;-69.85
48.6;17;5500000000.0;-68.91
48.6;19;5500000000.0;-72.92
48.6;20;5500000000.0;-70.76
50.4;1;5500000000.0;-70.50
50.4;2;5500000000.0;-69.50
50.4;8;5500000000.0;-69.12
50.4;17;5500000000.0;-66.74
50.4;19;5500000000.0;-70.61
50.4;20;5500000000.0;-70.23
52.2;1;5500000000.0;-90.27
52.2;2;5500000000.0;-78.35
52.2;8;5500000000.0;-78.94
52.2;17;5500000000.0;-72.27
52.2;19;5500000000.0;-88.57
52.2;20;5500000000.0;-89.66
54.0;1;5500000000.0;-77.20
54.0;2;5500000000.0;-71.05
54.0;8;5500000000.0;-71.24
54.0;17;5500000000.0;-67.49
54.0;19;5500000000.0;-75.31
54.0;20;5500000000.0;-74.12
55.8;1;5500000000.0;-72.67
55.8;2;5500000000.0;-71.16
55.8;8;5500000000.0;-70.43
55.8;17;5500000000.0;-66.51
55.8;19;5500000000.0;-73.62
55.8;20;5500000000.0;-71.63
57.6;1;5500000000.0;-70.32
57.6;2;5500000000.0;-71.18
57.6;8;5500000000.0;-69.90
57.6;17;5500000000.0;-72.24
57.6;19;5500000000.0;-71.29
57.6;20;5500000000.0;-70.53
59.4;1;5500000000.0;-70.25
59.4;2;5500000000.0;-76.36
59.4;8;5500000000.0;-75.04
59.4;17;5500000000.0;-68.48
59.4;19;5500000000.0;-73.89
59.4;20;5500000000.0;-74.04
61.2;1;5500000000.0;-71.39
61.2;2;5500000000.0;-77.91
61.2;8;5500000000.0;-87.40
61.2;17;5500000000.0;-70.19
61.2;19;5500000000.0;-78.17
61.2;20;5500000000.0;-80.58
63.0;1;5500000000.0;-79.07
63.0;2;5500000000.0;-80.25
63.0;8;5500000000.0;-86.69
63.0;17;5500000000.0;-77.75
63.0;19;5500000000.0;-81.02
63.0;20;5500000000.0;-80.42
64.8;1;5500000000.0;-77.55
64.8;2;5500000000.0;-73.15
64.8;8;5500000000.0;-76.41
64.8;17;5500000000.0;-71.84
64.8;19;5500000000.0;-91.41
64.8;20;5500000000.0;-72.27
66.6;1;5500000000.0;-76.03
66.6;2;5500000000.0;-68.07
66.6;8;5500000000.0;-76.47
66.6;17;5500000000.0;-69.97
66.6;19;5500000000.0;-75.76
66.6;20;5500000000.0;-69.10
68.4;1;5500000000.0;-90.99
68.4;2;5500000000.0;-68.86
68.4;8;5500000000.0;-82.86
68.4;17;5500000000.0;-71.21
68.4;19;5500000000.0;-72.46
68.4;20;5500000000.0;-70.45
70.2;1;5500000000.0;-78.60
70.2;2;5500000000.0;-68.18
70.2;8;5500000000.0;-78.88
70.2;17;5500000000.0;-77.06
70.2;19;5500000000.0;-73.15
70.2;20;5500000000.0;-69.88
72.0;1;5500000000.0;-80.29
72.0;2;5500000000.0;-65.66
72.0;8;5500000000.0;-69.00
72.0;17;5500000000.0;-73.90
72.0;19;5500000000.0;-75.24
72.0;20;5500000000.0;-67.03
73.8;1;5500000000.0;-71.70
73.8;2;5500000000.0;-64.75
73.8;8;5500000000.0;-65.39
73.8;17;5500000000.0;-67.02
73.8;19;5500000000.0;-71.91
73.8;20;5500000000.0;-65.17
75.6;1;5500000000.0;-69.53
75.6;2;5500000000.0;-67.41
75.6;8;5500000000.0;-66.96
75.6;17;5500000000.0;-65.52
75.6;19;5500000000.0;-71.14
75.6;20;5500000000.0;-66.80
77.4;1;5500000000.0;-66.71
77.4;2;5500000000.0;-68.82
77.4;8;5500000000.0;-70.05
77.4;17;5500000000.0;-65.78
77.4;19;5500000000.0;-70.90
77.4;20;5500000000.0;-71.45
79.2;1;5500000000.0;-68.17
79.2;2;5500000000.0;-66.00
79.2;8;5500000000.0;-68.38
79.2;17;5500000000.0;-59.58
79.2;19;5500000000.0;-69.25
79.2;20;5500000000.0;-72.09
81.0;1;5500000000.0;-65.09
81.0;2;5500000000.0;-69.13
81.0;8;5500000000.0;-68.57
81.0;17;5500000000.0;-56.03
81.0;19;5500000000.0;-66.74
81.0;20;5500000000.0;-69.37
82.8;1;5500000000.0;-61.01
82.8;2;5500000000.0;-74.99
82.8;8;5500000000.0;-73.09
82.8;17;5500000000.0;-55.61
82.8;19;5500000000.0;-66.79
82.8;20;5500000000.0;-70.32
84.6;1;5500000000.0;-59.46
84.6;2;5500000000.0;-68.47
84.6;8;5500000000.0;-70.39
84.6;17;5500000000.0;-58.03
84.6;19;5500000000.0;-65.68
84.6;20;5500000000.0;-68.86
86.4;1;5500000000.0;-58.07
86.4;2;5500000000.0;-72.18
86.4;8;5500000000.0;-65.82
86.4;17;5500000000.0;-61.50
86.4;19;5500000000.0;-62.06
86.4;20;5500000000.0;-63.00
88.2;1;5500000000.0;-55.36
88.2;2;5500000000.0;-57.54
88.2;8;5500000000.0;-59.20
88.2;17;5500000000.0;-61.47
88.2;19;5500000000.0;-59.33
88.2;20;5500000000.0;-58.02
90.0;1;5500000000.0;-53.34
90.0;2;5500000000.0;-51.82
90.0;8;5500000000.0;-55.00
90.0;17;5500000000.0;-58.90
90.0;19;5500000000.0;-58.32
90.0;20;5500000000.0;-55.16
91.8;1;5500000000.0;-52.92
91.8;2;5500000000.0;-50.63
91.8;8;5500000000.0;-54.50
91.8;17;5500000000.0;-56.62
91.8;19;5500000000.0;-58.55
91.8;20;5500000000.0;-54.89
93.6;1;5500000000.0;-53.81
93.6;2;5500000000.0;-52.77
93.6;8;5500000000.0;-56.79
93.6;17;5500000000.0;-55.48
93.6;19;5500000000.0;-59.56
93.6;20;5500000000.0;-56.75
95.4;1;5500000000.0;-56.19
95.4;2;5500000000.0;-60.75
95.4;8;5500000000.0;-62.69
95.4;17;5500000000.0;-57.03
95.4;19;5500000000.0;-61.56
95.4;20;5500000000.0;-61.20
97.2;1;5500000000.0;-58.66
97.2;2;5500000000.0;-79.17
97.2;8;5500000000.0;-69.28
97.2;17;5500000000.0;-66.83
97.2;19;5500000000.0;-65.02
97.2;20;5500000000.0;-67.30
99.0;1;5500000000.0;-59.46
99.0;2;5500000000.0;-69.18
99.0;8;5500000000.0;-75.70
99.0;17;5500000000.0;-62.55
99.0;19;5500000000.0;-68.03
99.0;20;5500000000.0;-71.72
100.8;1;5500000000.0;-61.16
100.8;2;5500000000.0;-79.45
100.8;8;5500000000.0;-70.14
100.8;17;5500000000.0;-55.88
100.8;19;5500000000.0;-66.06
100.8;20;5500000000.0;-68.16
102.6;1;5500000000.0;-64.88
102.6;2;5500000000.0;-66.95
102.6;8;5500000000.0;-66.62
102.6;17;5500000000.0;-55.34
102.6;19;5500000000.0;-65.59
102.6;20;5500000000.0;-66.95
104.4;1;5500000000.0;-65.76
104.4;2;5500000000.0;-65.07
104.4;8;5500000000.0;-67.43
104.4;17;5500000000.0;-57.21
104.4;19;5500000000.0;-67.53
104.4;20;5500000000.0;-68.92
106.2;1;5500000000.0;-64.61
106.2;2;5500000000.0;-69.26
106.2;8;5500000000.0;-69.45
106.2;17;5500000000.0;-60.80
106.2;19;5500000000.0;-68.50
106.2;20;5500000000.0;-70.48
108.0;1;5500000000.0;-71.56
108.0;2;5500000000.0;-69.87
108.0;8;5500000000.0;-71.79
108.0;17;5500000000.0;-64.90
108.0;19;5500000000.0;-71.62
108.0;20;5500000000.0;-72.68
109.8;1;5500000000.0;-77.94
109.8;2;5500000000.0;-68.95
109.8;8;5500000000.0;-78.04
109.8;17;5500000000.0;-69.55
109.8;19;5500000000.0;-77.20
109.8;20;5500000000.0;-79.22
111.6;1;5500000000.0;-74.24
111.6;2;5500000000.0;-70.18
111.6;8;5500000000.0;-88.31
111.6;17;5500000000.0;-70.11
111.6;19;5500000000.0;-82.76
111.6;20;5500000000.0;-84.43
113.4;1;5500000000.0;-77.63
113.4;2;5500000000.0;-74.64
113.4;8;5500000000.0;-77.40
113.4;17;5500000000.0;-67.98
113.4;19;5500000000.0;-77.79
113.4;20;5500000000.0;-78.75
115.2;1;5500000000.0;-80.79
115.2;2;5500000000.0;-70.64
115.2;8;5500000000.0;-76.71
115.2;17;5500000000.0;-69.50
115.2;19;5500000000.0;-76.69
115.2;20;5500000000.0;-76.92
117.0;1;5500000000.0;-77.38
117.0;2;5500000000.0;-69.81
117.0;8;5500000000.0;-79.10
117.0;17;5500000000.0;-71.06
117.0;19;5500000000.0;-77.36
117.0;20;5500000000.0;-78.02
118.8;1;5500000000.0;-79.36
118.8;2;5500000000.0;-69.08
118.8;8;5500000000.0;-74.17
118.8;17;5500000000.0;-72.61
118.8;19;5500000000.0;-72.64
118.8;20;5500000000.0;-73.57
120.6;1;5500000000.0;-71.02
120.6;2;5500000000.0;-70.19
120.6;8;5500000000.0;-71.78
120.6;17;5500000000.0;-78.41
120.6;19;5500000000.0;-70.35
120.6;20;5500000000.0;-70.97
122.4;1;5500000000.0;-72.96
122.4;2;5500000000.0;-74.27
122.4;8;5500000000.0;-77.84
122.4;17;5500000000.0;-70.56
122.4;19;5500000000.0;-74.92
122.4;20;5500000000.0;-75.69
124.2;1;5500000000.0;-75.88
124.2;2;5500000000.0;-76.41
124.2;8;5500000000.0;-89.77
124.2;17;5500000000.0;-67.03
124.2;19;5500000000.0;-80.41
124.2;20;5500000000.0;-84.04
126.0;1;5500000000.0;-76.27
126.0;2;5500000000.0;-71.71
126.0;8;5500000000.0;-73.74
126.0;17;5500000000.0;-65.18
126.0;19;5500000000.0;-73.25
126.0;20;5500000000.0;-73.98
127.8;1;5500000000.0;-72.87
127.8;2;5500000000.0;-69.78
127.8;8;5500000000.0;-71.62
127.8;17;5500000000.0;-69.68
127.8;19;5500000000.0;-70.97
127.8;20;5500000000.0;-71.31
129.6;1;5500000000.0;-80.80
129.6;2;5500000000.0;-73.85
129.6;8;5500000000.0;-80.93
129.6;17;5500000000.0;-75.09
129.6;19;5500000000.0;-80.27
129.6;20;5500000000.0;-81.67
131.4;1;5500000000.0;-71.85
131.4;2;5500000000.0;-82.43
131.4;8;5500000000.0;-74.55
131.4;17;5500000000.0;-70.55
131.4;19;5500000000.0;-75.03
131.4;20;5500000000.0;-74.97
133.2;1;5500000000.0;-71.67
133.2;2;5500000000.0;-75.13
133.2;8;5500000000.0;-73.17
133.2;17;5500000000.0;-70.04
133.2;19;5500000000.0;-73.52
133.2;20;5500000000.0;-72.57
135.0;1;5500000000.0;-70.48
135.0;2;5500000000.0;-75.36
135.0;8;5500000000.0;-73.18
135.0;17;5500000000.0;-71.80
135.0;19;5500000000.0;-73.47
135.0;20;5500000000.0;-72.76
